*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
17.277843	12.049234	-1.769701	5.758984	547.692438	223.500000
17.281018	12.012758	-1.769888	5.774471	546.034472	224.000000
17.286309	12.053402	-1.769701	5.790335	547.881920	224.500000
17.293716	12.036728	-1.769701	5.806199	547.123992	225.000000
17.297949	12.045065	-1.769514	5.822064	547.502956	225.500000
17.302182	12.029433	-1.769701	5.836417	546.792399	226.000000
17.308531	12.077372	-1.769888	5.853792	548.971440	226.500000
17.313822	12.065908	-1.769888	5.869279	548.450365	227.000000
17.319113	12.005463	-1.769888	5.882499	545.702879	227.500000
17.323345	12.076330	-1.769888	5.899497	548.924070	228.000000
17.327578	12.071119	-1.769701	5.915361	548.687217	228.500000
17.332869	12.095088	-1.769888	5.930848	549.776738	229.000000
17.338160	12.099257	-1.769888	5.945201	549.966220	229.500000
17.342393	12.100299	-1.769701	5.961443	550.013590	230.000000
17.348742	12.103425	-1.769888	5.976930	550.155701	230.500000
17.352975	12.049234	-1.769888	5.991283	547.692438	231.000000
17.357207	12.127395	-1.769888	6.008281	551.245222	231.500000
17.362498	12.120100	-1.769888	6.023768	550.913629	232.000000
17.365673	12.105510	-1.769888	6.039254	550.250442	232.500000
17.372022	12.140943	-1.769514	6.053985	551.861038	233.000000
17.386837	12.093004	-1.769888	6.068339	549.681997	233.500000
17.376255	11.957524	-1.769514	6.075516	543.523838	234.000000
17.386837	12.138859	-1.769514	6.087225	551.766297	234.500000
17.393186	12.176376	-1.769514	6.108755	553.471633	235.000000
17.399535	12.169081	-1.769888	6.125375	553.140040	235.500000
17.401651	12.115931	-1.769701	6.140862	550.724147	236.000000
17.408000	12.157617	-1.769888	6.156348	552.618965	236.500000
17.412233	12.163870	-1.769888	6.171835	552.903188	237.000000
17.416466	12.169081	-1.769327	6.187322	553.140040	237.500000
17.422815	12.183671	-1.769888	6.202053	553.803226	238.000000
17.427048	12.177418	-1.769888	6.218673	553.519004	238.500000
17.431280	12.174292	-1.769888	6.233781	553.376892	239.000000
17.436571	12.157617	-1.769701	6.247379	552.618965	239.500000
17.441862	12.203472	-1.770075	6.264377	554.703265	240.000000
17.448211	12.199303	-1.769888	6.279864	554.513783	240.500000
17.451386	12.133648	-1.769888	6.293462	551.529445	241.000000
17.457735	12.215978	-1.769701	6.308948	555.271710	241.500000
17.461968	12.193050	-1.769701	6.324057	554.229560	242.000000
17.468317	12.217020	-1.769701	6.340299	555.319081	242.500000
17.473608	12.235778	-1.769888	6.355408	556.171749	243.000000
17.477841	12.218062	-1.769888	6.369762	555.366451	243.500000
17.484190	12.236821	-1.769514	6.386381	556.219119	244.000000
17.485248	12.176376	-1.769701	6.399602	553.471633	244.500000
17.492655	12.242031	-1.769888	6.415844	556.455972	245.000000
17.496888	12.257664	-1.769888	6.431708	557.166528	245.500000
17.502179	12.247242	-1.769888	6.447572	556.692824	246.000000
17.507470	12.254537	-1.769888	6.461171	557.024417	246.500000
17.512761	12.243074	-1.770075	6.476657	556.503342	247.000000
17.518052	12.252453	-1.769888	6.492899	556.929676	247.500000
17.522284	12.207640	-1.769514	6.503475	554.892747	248.000000
17.527575	12.291012	-1.769888	6.520473	558.682383	248.500000
17.532866	12.278507	-1.769888	6.536715	558.113938	249.000000
17.539215	12.251411	-1.769514	6.551824	556.882306	249.500000
17.543448	12.280591	-1.769514	6.565800	558.208678	250.000000
17.547681	12.291012	-1.769701	6.581286	558.682383	250.500000
17.552972	12.299350	-1.769888	6.596395	559.061347	251.000000
17.557204	12.308729	-1.770449	6.609993	559.487681	251.500000
17.562495	12.308729	-1.770075	6.626235	559.487681	252.000000
17.567786	12.311855	-1.769701	6.641344	559.629792	252.500000
17.570961	12.270169	-1.769888	6.656075	557.734974	253.000000
17.577310	12.320193	-1.769701	6.671184	560.008756	253.500000
17.581543	12.333741	-1.769888	6.687049	560.624572	254.000000
17.590008	12.258706	-1.769701	6.700269	557.213899	254.500000
17.592125	12.354584	-1.769701	6.715000	561.571981	255.000000
17.597416	12.307687	-1.769514	6.730109	559.440310	255.500000
17.602706	12.333741	-1.769701	6.746351	560.624572	256.000000
17.606939	12.341036	-1.769888	6.760327	560.956165	256.500000
17.611172	12.357710	-1.769888	6.776947	561.714092	257.000000
17.616463	12.353541	-1.769701	6.791300	561.524610	257.500000
17.623870	12.292055	-1.769888	6.805654	558.729753	258.000000
17.627045	12.363963	-1.769888	6.820763	561.998315	258.500000
17.632336	12.378553	-1.769514	6.836627	562.661501	259.000000
17.637627	12.374384	-1.769514	6.851736	562.472019	259.500000
17.641859	12.382722	-1.769701	6.866467	562.850983	260.000000
17.647150	12.391059	-1.769701	6.881954	563.229946	260.500000
17.652441	12.365005	-1.769514	6.896307	562.045685	261.000000
17.657732	12.278507	-1.769888	6.904617	558.113938	261.500000
17.661965	12.418155	-1.769701	6.923503	564.461578	262.000000
17.668314	12.409818	-1.769888	6.938612	564.082615	262.500000
17.672547	12.396270	-1.769514	6.954476	563.466799	263.000000
17.677838	12.424408	-1.769701	6.969585	564.745801	263.500000
17.681012	12.374384	-1.769514	6.983183	562.472019	264.000000
17.687361	12.432745	-1.769888	6.999048	565.124765	264.500000
17.691594	12.432745	-1.769888	7.012646	565.124765	265.000000
17.697943	12.432745	-1.769701	7.028510	565.124765	265.500000
17.702176	12.441082	-1.769514	7.042864	565.503728	266.000000
17.706409	12.408775	-1.769888	7.057972	564.035244	266.500000
17.712758	12.444208	-1.769888	7.073837	565.645840	267.000000
17.716990	12.448377	-1.769888	7.088190	565.835321	267.500000
17.721223	12.418155	-1.769701	7.102921	564.461578	268.000000
17.727572	12.474431	-1.769888	7.116897	567.019583	268.500000
17.731805	12.461925	-1.769888	7.132762	566.451137	269.000000
17.738154	12.467136	-1.769888	7.147115	566.687989	269.500000
17.742387	12.446293	-1.769701	7.161468	565.740580	270.000000
17.747678	12.482768	-1.769888	7.178088	567.398546	270.500000
17.751911	12.484852	-1.769701	7.192442	567.493287	271.000000
17.756143	12.432745	-1.769514	7.206040	565.124765	271.500000
17.762493	12.500485	-1.770075	7.221526	568.203844	272.000000
17.767783	12.474431	-1.769888	7.235880	567.019583	272.500000
17.772016	12.498400	-1.769888	7.251367	568.109103	273.000000
17.777307	12.507780	-1.769514	7.266475	568.535437	273.500000
17.782598	12.507780	-1.769514	7.281584	568.535437	274.000000
17.788947	12.529665	-1.769888	7.295938	569.530217	274.500000
17.793180	12.391059	-1.769701	7.305759	563.229946	275.000000
17.797413	12.530707	-1.769888	7.322378	569.577587	275.500000
17.802704	12.532791	-1.769888	7.338243	569.672328	276.000000
17.807994	12.532791	-1.769888	7.354107	569.672328	276.500000
17.812227	12.533833	-1.769701	7.368083	569.719698	277.000000
17.816460	12.532791	-1.769514	7.382814	569.672328	277.500000
17.821751	12.534876	-1.769514	7.397923	569.767069	278.000000
17.827042	12.511948	-1.769701	7.409255	568.724919	278.500000
17.832333	12.561971	-1.769888	7.425874	570.998701	279.000000
17.837624	12.557803	-1.769888	7.440983	570.809219	279.500000
17.841856	12.541128	-1.769701	7.455337	570.051292	280.000000
17.847147	12.561971	-1.769888	7.470823	570.998701	280.500000
17.852438	12.557803	-1.769888	7.485932	570.809219	281.000000
17.860904	12.551550	-1.769888	7.500664	570.524996	281.500000
17.863020	12.592194	-1.769888	7.513506	572.372444	282.000000
17.867253	12.591152	-1.769888	7.529370	572.325073	282.500000
17.871486	12.591152	-1.769888	7.544857	572.325073	283.000000
17.875718	12.551550	-1.769888	7.558077	570.524996	283.500000
17.882067	12.586983	-1.769888	7.573186	572.135592	284.000000
17.887358	12.617205	-1.769701	7.588295	573.509335	284.500000
17.890533	12.576562	-1.769888	7.601893	571.661887	285.000000
17.896882	12.634922	-1.769888	7.617002	574.314632	285.500000
17.901115	12.576562	-1.769888	7.631356	571.661887	286.000000
17.907464	12.631795	-1.769888	7.647975	574.172521	286.500000
17.912755	12.645343	-1.769888	7.662329	574.788337	287.000000
17.918046	12.631795	-1.769888	7.677438	574.172521	287.500000
17.920162	12.529665	-1.769327	7.688392	569.530217	288.000000
17.928628	12.478599	-1.769701	7.696324	567.209064	288.500000
17.931802	12.654723	-1.769888	7.714077	575.214671	289.000000
17.937093	12.645343	-1.769888	7.728808	574.788337	289.500000
17.941326	12.653681	-1.769701	7.744672	575.167301	290.000000
17.947675	12.665144	-1.769888	7.759026	575.688375	290.500000
17.951908	12.659934	-1.769888	7.773379	575.451523	291.000000
17.957199	12.666186	-1.769888	7.788488	575.735746	291.500000
17.962490	12.608868	-1.769888	7.800575	573.130371	292.000000
17.966722	12.675566	-1.769888	7.817951	576.162080	292.500000
17.972013	12.691198	-1.769701	7.833060	576.872637	293.000000
17.976246	12.664102	-1.769888	7.846658	575.641005	293.500000
17.983653	12.693282	-1.769888	7.861011	576.967378	294.000000
17.986828	12.651596	-1.769888	7.875364	575.072560	294.500000
17.992119	12.674524	-1.769888	7.890473	576.114710	295.000000
17.996352	12.704746	-1.769888	7.902938	577.488453	295.500000
18.001642	12.701620	-1.769888	7.918425	577.346341	296.000000
18.006933	12.720378	-1.769888	7.933534	578.199009	296.500000
18.010108	12.674524	-1.769888	7.947887	576.114710	297.000000
18.017515	12.708915	-1.769701	7.962996	577.677935	297.500000
18.021748	12.717252	-1.769888	7.977350	578.056898	298.000000
18.028097	12.683903	-1.769701	7.992459	576.541044	298.500000
18.032330	12.737053	-1.769701	8.006434	578.956937	299.000000
18.036563	12.724547	-1.769888	8.021165	578.388491	299.500000
18.042912	12.726631	-1.769701	8.035519	578.483232	300.000000
18.047144	12.678692	-1.769888	8.048739	576.304191	300.500000
18.052435	12.753727	-1.769888	8.064981	579.714864	301.000000
18.056668	12.743306	-1.769701	8.079335	579.241159	301.500000
18.064075	12.685987	-1.769514	8.091044	576.635785	302.000000
18.068308	12.768317	-1.769701	8.105398	580.378050	302.500000
18.072541	12.749558	-1.769888	8.120884	579.525382	303.000000
18.076774	12.772486	-1.769701	8.136371	580.567532	303.500000
18.083123	12.782907	-1.769514	8.150347	581.041237	304.000000
18.087355	12.764149	-1.769701	8.165456	580.188569	304.500000
18.091588	12.787076	-1.769888	8.180187	581.230718	305.000000
18.095821	12.707872	-1.769701	8.191896	577.630564	305.500000
18.101112	12.786034	-1.769701	8.208516	581.183348	306.000000
18.107461	12.801666	-1.769514	8.223625	581.893905	306.500000
18.111694	12.787076	-1.769888	8.236845	581.230718	307.000000
18.118043	12.805835	-1.769888	8.252332	582.083387	307.500000
18.121217	12.791244	-1.769888	8.266685	581.420200	308.000000
18.127567	12.794371	-1.769701	8.281794	581.562312	308.500000
18.131799	12.741221	-1.769514	8.292370	579.146419	309.000000
18.137090	12.824593	-1.769888	8.309368	582.936055	309.500000
18.143439	12.828762	-1.769888	8.325232	583.125537	310.000000
18.146614	12.780823	-1.769701	8.339208	580.946496	310.500000
18.151905	12.824593	-1.769701	8.353939	582.936055	311.000000
18.157196	12.824593	-1.770075	8.368670	582.936055	311.500000
18.162487	12.840225	-1.769701	8.383779	583.646612	312.000000
18.166719	12.857942	-1.769888	8.397000	584.451909	312.500000
18.173069	12.854816	-1.769888	8.411731	584.309798	313.000000
18.178359	12.849605	-1.769888	8.426840	584.072946	313.500000
18.182592	12.801666	-1.769888	8.438927	581.893905	314.000000
18.186825	12.857942	-1.769888	8.454413	584.451909	314.500000
18.191058	12.868364	-1.769701	8.469900	584.925614	315.000000
18.193174	12.731842	-1.770075	8.479721	578.720084	315.500000
18.201640	12.907965	-1.769701	8.494074	586.725691	316.000000
18.207989	12.878785	-1.769701	8.509939	585.399318	316.500000
18.212221	12.874616	-1.769701	8.524292	585.209837	317.000000
18.216454	12.867321	-1.769888	8.538646	584.878243	317.500000
18.221745	12.893375	-1.769514	8.553755	586.062505	318.000000
18.227036	12.891291	-1.769701	8.568863	585.967764	318.500000
18.233385	12.827720	-1.769701	8.580951	583.078166	319.000000
18.237618	12.907965	-1.769514	8.597570	586.725691	319.500000
18.241851	12.907965	-1.769514	8.612679	586.725691	320.000000
18.248200	12.903797	-1.769888	8.626655	586.536209	320.500000
18.251374	12.913176	-1.770075	8.640253	586.962543	321.000000
18.255607	12.907965	-1.769888	8.654984	586.725691	321.500000
18.260898	12.893375	-1.769888	8.670093	586.062505	322.000000
18.267247	12.827720	-1.769888	8.680669	583.078166	322.500000
18.271480	12.941314	-1.769888	8.698045	588.241545	323.000000
18.276771	12.941314	-1.769888	8.713154	588.241545	323.500000
18.282062	12.907965	-1.769514	8.727507	586.725691	324.000000
18.287353	12.939230	-1.769888	8.741860	588.146805	324.500000
18.291585	12.913176	-1.769888	8.756214	586.962543	325.000000
18.296876	12.937145	-1.769514	8.770567	588.052064	325.500000
18.302167	12.971536	-1.769514	8.784921	589.615289	326.000000
18.306400	12.950693	-1.769888	8.800030	588.667880	326.500000
18.311691	12.963199	-1.769888	8.814383	589.236325	327.000000
18.315924	12.931935	-1.769514	8.827981	587.815211	327.500000
18.321215	12.949651	-1.769888	8.842335	588.620509	328.000000
18.326505	12.983000	-1.769701	8.857821	590.136364	328.500000
18.334971	12.925682	-1.769701	8.869908	587.530989	329.000000
18.337087	12.994464	-1.769701	8.883129	590.657439	329.500000
18.342378	12.988211	-1.769701	8.898615	590.373216	330.000000
18.347669	12.983000	-1.769888	8.914858	590.136364	330.500000
18.351902	12.981958	-1.769888	8.927700	590.088993	331.000000
18.357193	12.995506	-1.769888	8.942809	590.704809	331.500000
18.362484	12.992379	-1.769888	8.957162	590.562698	332.000000
18.365658	12.932977	-1.769888	8.969250	587.862582	332.500000
18.370949	13.014264	-1.770075	8.984358	591.557477	333.000000
18.376240	12.992379	-1.769888	8.998712	590.562698	333.500000
18.381531	13.020517	-1.769514	9.013821	591.841700	334.000000
18.385764	13.025728	-1.769514	9.028174	592.078552	334.500000
18.392113	13.018433	-1.769888	9.042906	591.746959	335.000000
18.396346	13.026770	-1.769888	9.057637	592.125923	335.500000
18.402695	12.941314	-1.769888	9.068968	588.241545	336.000000
18.405869	13.035107	-1.769888	9.084833	592.504886	336.500000
18.412218	13.051782	-1.769888	9.099942	593.262813	337.000000
18.417509	13.030939	-1.769888	9.115428	592.315404	337.500000
18.422800	13.058035	-1.769888	9.129782	593.547036	338.000000
18.425975	13.003843	-1.769888	9.142624	591.083773	338.500000
18.430208	13.045529	-1.769888	9.158111	592.978591	339.000000
18.436557	13.012180	-1.769888	9.170198	591.462736	339.500000
18.441848	13.063246	-1.769701	9.187196	593.783888	340.000000
18.447139	13.064288	-1.769888	9.201549	593.831259	340.500000
18.453488	13.009054	-1.769701	9.215147	591.320625	341.000000
18.457720	13.070541	-1.769514	9.229878	594.115482	341.500000
18.461953	13.053866	-1.769701	9.244232	593.357554	342.000000
18.470419	12.983000	-1.770075	9.252164	590.136364	342.500000
18.471477	13.161208	-1.769514	9.266140	598.236711	343.000000
18.476768	13.111184	-1.769888	9.283515	595.962929	343.500000
18.483117	13.093468	-1.769514	9.298624	595.157632	344.000000
18.485233	13.035107	-1.769701	9.311466	592.504886	344.500000
18.491582	13.096594	-1.769888	9.327331	595.299743	345.000000
18.497932	13.109100	-1.769888	9.341684	595.868188	345.500000
18.501106	13.067414	-1.769888	9.356038	593.973370	346.000000
18.506397	13.116395	-1.769888	9.369636	596.199782	346.500000
18.510630	13.066372	-1.769888	9.383234	593.926000	347.000000
18.516979	13.105974	-1.769888	9.398343	595.726077	347.500000
18.523328	13.138280	-1.769888	9.413452	597.194561	348.000000
18.527561	13.120564	-1.769888	9.428560	596.389263	348.500000
18.532852	13.139322	-1.769888	9.442914	597.241932	349.000000
18.538143	13.039276	-1.769888	9.454246	592.694368	349.500000
18.541317	13.127859	-1.769888	9.469355	596.720857	350.000000
18.546608	13.124732	-1.769888	9.484086	596.578745	350.500000
18.551899	13.147660	-1.769514	9.499572	597.620895	351.000000
18.557190	13.145575	-1.769888	9.513170	597.526154	351.500000
18.561423	13.150786	-1.769701	9.527524	597.763006	352.000000
18.566714	13.143491	-1.769701	9.542255	597.431413	352.500000
18.572004	13.097636	-1.769888	9.553964	595.347113	353.000000
18.577295	13.177882	-1.769888	9.570584	598.994638	353.500000
18.580470	13.168503	-1.769888	9.585315	598.568304	354.000000
18.585761	13.149744	-1.769888	9.600047	597.715636	354.500000
18.592110	13.183093	-1.769888	9.613645	599.231491	355.000000
18.596343	13.168503	-1.769888	9.627998	598.568304	355.500000
18.600576	13.118479	-1.769514	9.641596	596.294522	356.000000
18.605866	13.183093	-1.769888	9.653683	599.231491	356.500000
18.611157	13.195599	-1.769701	9.670303	599.799936	357.000000
18.616448	13.201851	-1.769514	9.684656	600.084159	357.500000
18.620681	13.147660	-1.769888	9.697877	597.620895	358.000000
18.627030	13.178924	-1.769701	9.712608	599.042009	358.500000
18.632321	13.214357	-1.769514	9.728472	600.652604	359.000000
18.635496	13.158081	-1.769701	9.742070	598.094600	359.500000
18.641845	13.214357	-1.769888	9.756046	600.652604	360.000000
18.648194	13.208104	-1.769888	9.770400	600.368381	360.500000
18.651368	13.202894	-1.769701	9.785131	600.131529	361.000000
18.656659	13.210189	-1.769888	9.799106	600.463122	361.500000
18.661950	13.234158	-1.769888	9.815349	601.552643	362.000000
18.667241	13.224779	-1.769701	9.828191	601.126309	362.500000
18.669358	13.154955	-1.769327	9.840278	597.952488	363.000000
18.677823	13.241453	-1.769514	9.855387	601.884236	363.500000
18.682056	13.225821	-1.769888	9.871252	601.173679	364.000000
18.687347	13.247706	-1.769514	9.885605	602.168459	364.500000
18.692638	13.248748	-1.769888	9.899958	602.215829	365.000000
18.696870	13.253959	-1.769888	9.914312	602.452681	365.500000
